leaf	side	base	verdict
51	a	4344	continue
51	a	4467	start
51	a	4570	continue
51	a	4671	continue
51	a	4774	continue
51	a	4876	continue
51	a	4977	continue
51	a	5078	continue
51	a	5177	continue
51	a	5300	start
51	a	5406	continue
51	a	5506	continue
51	a	5609	continue
51	a	5707	continue
51	a	5816	start
51	a	5915	continue
51	a	6016	continue
51	a	6119	continue
51	b	322	continue
51	b	425	continue
51	b	525	continue
51	b	627	continue
51	b	728	continue
51	b	830	continue
51	b	950	start
51	b	1053	continue
51	b	1155	continue
51	b	1256	continue
51	b	1357	continue
51	b	1460	continue
51	b	1561	continue
51	b	1664	continue
51	b	1765	continue
51	b	1866	continue
51	b	1968	continue
51	b	2069	continue
51	b	2172	continue
51	b	2273	continue
51	b	2375	continue
51	b	2478	continue
51	b	2578	continue
51	b	2680	continue
51	b	2781	continue
51	b	2884	continue
51	b	2985	continue
51	b	3087	continue
51	b	3188	continue
51	b	3291	continue
51	b	3395	continue
51	b	3533	start
51	b	3637	continue
51	b	3738	continue
51	b	3841	continue
51	b	3942	continue
51	b	4046	continue
51	b	4147	continue
51	b	4249	continue
51	b	4350	continue
51	b	4452	continue
51	b	4554	continue
51	b	4675	start
51	b	4779	continue
51	b	4881	continue
51	b	4984	continue
51	b	5108	start
51	b	5210	continue
51	b	5312	continue
51	b	5413	continue
51	b	5516	continue
51	b	5618	continue
51	b	5720	continue
51	b	5822	continue
51	b	5923	continue
51	b	6025	continue
51	b	6128	continue
52	a	350	continue
52	a	448	continue
52	a	549	continue
52	a	648	continue
52	a	748	continue
52	a	847	continue
52	a	947	continue
52	a	1049	continue
52	a	1149	continue
52	a	1251	continue
52	a	1390	start
52	a	1489	continue
52	a	1590	continue
52	a	1692	continue
52	a	1812	start
52	a	1911	continue
52	a	2012	continue
52	a	2112	continue
52	a	2212	continue
52	a	2312	continue
52	a	2412	continue
52	a	2512	continue
52	a	2612	continue
52	a	2711	continue
52	a	2812	continue
52	a	2913	continue
52	a	3013	continue
52	a	3114	continue
52	a	3214	continue
52	a	3314	continue
52	a	3415	continue
52	a	3516	continue
52	a	3616	continue
52	a	3719	continue
52	a	3853	start
52	a	3956	continue
52	a	4056	continue
52	a	4156	continue
52	a	4258	continue
52	a	4357	continue
52	a	4477	continue
52	a	4579	continue
52	a	4679	continue
52	a	4781	continue
52	a	4880	continue
52	a	4981	continue
52	a	5081	continue
52	a	5182	continue
52	a	5302	start
52	a	5402	continue
52	a	5504	continue
52	a	5623	start
52	a	5759	start
52	a	5864	continue
52	a	5963	continue
52	a	6065	continue
52	b	346	continue
52	b	445	continue
52	b	545	continue
52	b	686	start
52	b	788	continue
52	b	892	continue
52	b	1027	start
52	b	1132	continue
52	b	1230	continue
52	b	1331	continue
52	b	1432	continue
52	b	1531	continue
52	b	1631	continue
52	b	1732	continue
52	b	1871	start
52	b	1974	continue
52	b	2074	continue
52	b	2177	continue
52	b	2313	start
52	b	2417	continue
52	b	2517	continue
52	b	2619	continue
52	b	2839	start
52	b	2960	start
52	b	3062	continue
52	b	3200	start
52	b	3302	continue
52	b	3404	continue
52	b	3503	continue
52	b	3606	continue
52	b	3705	continue
52	b	3828	start
52	b	3925	continue
52	b	4027	continue
52	b	4126	continue
52	b	4227	continue
52	b	4468	start
52	b	4570	continue
52	b	4672	continue
52	b	4773	continue
52	b	4873	continue
52	b	4974	continue
52	b	5080	continue
52	b	5215	start
52	b	5317	continue
52	b	5418	continue
52	b	5517	continue
52	b	5619	continue
52	b	5718	continue
52	b	5941	start
52	b	6041	continue
53	a	318	continue
53	a	420	continue
53	a	521	continue
53	a	622	continue
53	a	724	continue
53	a	824	continue
53	a	927	continue
53	a	1029	continue
53	a	1148	start
53	a	1251	continue
53	a	1352	continue
53	a	1455	continue
53	a	1574	start
53	a	1678	continue
53	a	1780	continue
53	a	1881	continue
53	a	1983	continue
53	a	2083	continue
53	a	2186	start
53	a	2287	start
53	a	2389	continue
53	a	2491	continue
53	a	2594	continue
53	a	2694	continue
53	a	2797	continue
53	a	2897	continue
53	a	3000	start
53	a	3103	continue
53	a	3204	continue
53	a	3305	continue
53	a	3406	continue
53	a	3508	continue
53	a	3607	continue
53	a	3713	start
53	a	3812	continue
53	a	3914	continue
53	a	4015	continue
53	a	4116	continue
53	a	4239	start
53	a	4341	continue
53	a	4443	continue
53	a	4544	continue
53	a	4647	continue
53	a	4748	continue
53	a	4851	continue
53	a	4953	continue
53	a	5054	continue
53	a	5156	continue
53	a	5258	continue
53	a	5360	continue
53	a	5463	continue
53	a	5565	continue
53	a	5666	continue
53	a	5767	continue
53	a	5868	continue
53	a	5970	continue
53	a	6109	start
53	b	317	continue
53	b	418	continue
53	b	520	continue
53	b	621	continue
53	b	722	continue
53	b	826	continue
53	b	925	continue
53	b	1026	continue
53	b	1168	start
53	b	1271	continue
53	b	1372	continue
53	b	1474	start
53	b	1576	continue
53	b	1678	continue
53	b	1780	continue
53	b	1880	continue
53	b	1982	continue
53	b	2084	continue
53	b	2185	continue
53	b	2286	continue
53	b	2427	start
53	b	2531	continue
53	b	2632	continue
53	b	2733	continue
53	b	2836	continue
53	b	2936	continue
53	b	3037	continue
53	b	3139	continue
53	b	3241	continue
53	b	3344	continue
53	b	3446	start
53	b	3545	continue
53	b	3646	continue
53	b	3748	continue
53	b	3849	continue
53	b	3952	continue
53	b	4052	continue
53	b	4154	continue
53	b	4255	continue
53	b	4357	continue
53	b	4579	start
53	b	4686	continue
53	b	4785	start
53	b	4888	continue
53	b	4990	continue
53	b	5092	continue
53	b	5195	continue
53	b	5298	continue
53	b	5400	start
53	b	5500	continue
53	b	5602	continue
53	b	5703	continue
53	b	5805	continue
53	b	5908	continue
53	b	6009	continue
53	b	6110	continue
54	a	321	continue
54	a	420	continue
54	a	521	continue
54	a	629	continue
54	a	742	start
54	a	845	continue
54	a	946	continue
54	a	1166	start
54	a	1272	continue
54	a	1374	continue
54	a	1477	continue
54	a	1578	continue
54	a	1680	continue
54	a	1820	start
54	a	1925	continue
54	a	2025	continue
54	a	2148	start
54	a	2250	continue
54	a	2352	continue
54	a	2455	start
54	a	2555	continue
54	a	2656	continue
54	a	2759	continue
54	a	2859	continue
54	a	2961	continue
54	a	3063	continue
54	a	3165	continue
54	a	3266	continue
54	a	3368	continue
54	a	3469	continue
54	a	3573	start
54	a	3675	continue
54	a	3776	continue
54	a	3878	continue
54	a	3979	continue
54	a	4080	continue
54	a	4182	continue
54	a	4284	continue
54	a	4386	continue
54	a	4487	continue
54	a	4591	continue
54	a	4692	continue
54	a	4793	continue
54	a	4895	continue
54	a	4997	continue
54	a	5099	continue
54	a	5201	continue
54	a	5303	continue
54	a	5404	continue
54	a	5506	continue
54	a	5607	continue
54	a	5710	continue
54	a	5813	continue
54	a	5911	continue
54	a	6019	start
54	a	6118	continue
54	b	326	continue
54	b	427	continue
54	b	527	continue
54	b	624	continue
54	b	734	start
54	b	834	continue
54	b	934	continue
54	b	1035	continue
54	b	1137	continue
54	b	1239	continue
54	b	1341	continue
54	b	1442	continue
54	b	1544	continue
54	b	1645	continue
54	b	1748	continue
54	b	1849	continue
54	b	1950	continue
54	b	2052	continue
54	b	2149	continue
54	b	2291	start
54	b	2397	continue
54	b	2495	continue
54	b	2624	start
54	b	2724	continue
54	b	2824	continue
54	b	2927	continue
54	b	3028	continue
54	b	3152	start
54	b	3252	continue
54	b	3353	continue
54	b	3476	start
54	b	3578	continue
54	b	3679	continue
54	b	3781	continue
54	b	3882	continue
54	b	3984	continue
54	b	4086	continue
54	b	4187	continue
54	b	4288	continue
54	b	4390	continue
54	b	4492	continue
54	b	4594	continue
54	b	4695	continue
54	b	4796	continue
54	b	4900	continue
54	b	5001	continue
54	b	5103	continue
54	b	5206	continue
54	b	5307	continue
54	b	5409	continue
54	b	5511	continue
54	b	5613	continue
54	b	5714	continue
54	b	5816	continue
54	b	5919	continue
54	b	6019	continue
54	b	6121	continue
55	a	331	continue
55	a	434	continue
55	a	535	continue
55	a	636	continue
55	a	738	continue
55	a	839	continue
55	a	940	continue
55	a	1041	continue
55	a	1143	continue
55	a	1245	continue
55	a	1347	continue
55	a	1448	continue
55	a	1553	continue
55	a	1651	continue
55	a	1753	continue
55	a	1854	continue
55	a	1956	continue
55	a	2059	continue
55	a	2160	continue
55	a	2263	continue
55	a	2363	continue
55	a	2483	start
55	a	2587	continue
55	a	2688	continue
55	a	2788	start
55	a	2909	start
55	a	3014	continue
55	a	3115	continue
55	a	3216	continue
55	a	3318	continue
55	a	3420	continue
55	a	3521	continue
55	a	3623	start
55	a	3726	continue
55	a	3827	continue
55	a	3930	continue
55	a	4030	continue
55	a	4133	continue
55	a	4234	continue
55	a	4335	continue
55	a	4439	continue
55	a	4541	start
55	a	4641	continue
55	a	4743	continue
55	a	4845	continue
55	a	4947	continue
55	a	5048	continue
55	a	5152	continue
55	a	5252	continue
55	a	5377	start
55	a	5478	continue
55	a	5579	continue
55	a	5680	continue
55	a	5782	continue
55	a	5883	continue
55	a	5986	continue
55	a	6124	start
55	b	330	continue
55	b	432	continue
55	b	533	continue
55	b	634	continue
55	b	736	continue
55	b	840	continue
55	b	939	continue
55	b	1039	continue
55	b	1142	continue
55	b	1243	continue
55	b	1345	continue
55	b	1448	continue
55	b	1547	continue
55	b	1650	continue
55	b	1752	continue
55	b	1852	continue
55	b	1955	continue
55	b	2057	continue
55	b	2159	continue
55	b	2260	continue
55	b	2361	continue
55	b	2462	continue
55	b	2562	continue
55	b	2706	start
55	b	2808	continue
55	b	2949	start
55	b	3052	continue
55	b	3154	continue
55	b	3256	continue
55	b	3357	continue
55	b	3458	continue
55	b	3560	continue
55	b	3662	continue
55	b	3762	continue
55	b	3863	continue
55	b	3965	continue
55	b	4067	continue
55	b	4169	continue
55	b	4270	continue
55	b	4372	continue
55	b	4473	continue
55	b	4575	continue
55	b	4677	continue
55	b	4779	continue
55	b	4881	continue
55	b	4983	continue
55	b	5084	continue
55	b	5187	continue
55	b	5289	continue
55	b	5392	continue
55	b	5515	start
55	b	5614	continue
55	b	5717	continue
55	b	5819	continue
55	b	5920	continue
55	b	6023	continue
55	b	6124	continue
56	a	321	continue
56	a	422	continue
56	a	522	continue
56	a	624	continue
56	a	726	continue
56	a	826	continue
56	a	929	continue
56	a	1029	continue
56	a	1250	start
56	a	1355	continue
56	a	1457	continue
56	a	1580	start
56	a	1679	continue
56	a	1782	continue
56	a	1884	continue
56	a	1984	continue
56	a	2086	continue
56	a	2226	start
56	a	2331	continue
56	a	2432	continue
56	a	2533	continue
56	a	2635	continue
56	a	2735	continue
56	a	2838	continue
56	a	2939	continue
56	a	3082	start
56	a	3185	continue
56	a	3287	continue
56	a	3389	continue
56	a	3490	continue
56	a	3613	start
56	a	3714	continue
56	a	3818	continue
56	a	3919	continue
56	a	4019	continue
56	a	4122	continue
56	a	4224	continue
56	a	4326	continue
56	a	4445	start
56	a	4549	continue
56	a	4651	continue
56	a	4752	continue
56	a	4856	continue
56	a	5077	start
56	a	5181	continue
56	a	5282	continue
56	a	5386	continue
56	a	5488	continue
56	a	5609	start
56	a	5713	continue
56	a	5813	continue
56	a	5915	continue
56	a	6017	continue
56	a	6119	continue
56	b	331	continue
56	b	432	continue
56	b	533	continue
56	b	633	continue
56	b	735	continue
56	b	838	continue
56	b	939	continue
56	b	1039	continue
56	b	1141	continue
56	b	1245	start
56	b	1343	continue
56	b	1443	continue
56	b	1545	continue
56	b	1646	continue
56	b	1749	continue
56	b	1850	continue
56	b	1951	continue
56	b	2048	continue
56	b	2154	start
56	b	2255	continue
56	b	2357	continue
56	b	2455	continue
56	b	2562	start
56	b	2659	continue
56	b	2761	continue
56	b	2863	continue
56	b	2964	continue
56	b	3064	continue
56	b	3191	start
56	b	3290	continue
56	b	3390	continue
56	b	3493	continue
56	b	3618	start
56	b	3717	continue
56	b	3818	continue
56	b	3919	continue
56	b	4021	continue
56	b	4123	continue
56	b	4222	continue
56	b	4348	start
56	b	4448	continue
56	b	4549	continue
56	b	4652	continue
56	b	4754	continue
56	b	4855	continue
56	b	4954	continue
56	b	5076	start
56	b	5181	continue
56	b	5283	continue
56	b	5385	continue
56	b	5485	continue
56	b	5587	continue
56	b	5690	continue
56	b	5808	start
56	b	5913	continue
56	b	6015	continue
57	a	322	start
57	a	425	continue
57	a	547	start
57	a	649	continue
57	a	752	continue
57	a	875	start
57	a	978	continue
57	a	1079	start
57	a	1220	start
57	a	1324	continue
57	a	1425	continue
57	a	1527	continue
57	a	1628	continue
57	a	1731	continue
57	a	1873	start
57	a	1976	continue
57	a	2080	continue
57	a	2182	continue
57	a	2284	continue
57	a	2385	continue
57	a	2504	start
57	a	2609	continue
57	a	2711	continue
57	a	2813	continue
57	a	2915	continue
57	a	3017	continue
57	a	3160	start
57	a	3262	continue
57	a	3364	continue
57	a	3466	continue
57	a	3568	continue
57	a	3670	continue
57	a	3772	continue
57	a	3874	continue
57	a	3977	start
57	a	4078	start
57	a	4179	start
57	a	4299	start
57	a	4404	continue
57	a	4507	continue
57	a	4610	continue
57	a	4751	start
57	a	4855	continue
57	a	4957	continue
57	a	5060	continue
57	a	5184	start
57	a	5285	continue
57	a	5406	start
57	a	5510	continue
57	a	5610	continue
57	a	5714	continue
57	a	5833	start
57	a	5936	continue
57	a	6039	continue
57	a	6141	continue
57	b	324	continue
57	b	423	continue
57	b	526	continue
57	b	627	continue
57	b	729	continue
57	b	830	continue
57	b	932	continue
57	b	1033	continue
57	b	1135	continue
57	b	1240	start
57	b	1340	continue
57	b	1443	continue
57	b	1543	continue
57	b	1646	continue
57	b	1746	continue
57	b	1849	continue
57	b	1949	continue
57	b	2072	start
57	b	2175	continue
57	b	2278	continue
57	b	2379	continue
57	b	2480	continue
57	b	2582	continue
57	b	2683	start
57	b	2784	start
57	b	2904	start
57	b	3027	start
57	b	3132	continue
57	b	3234	continue
57	b	3334	start
57	b	3437	start
57	b	3538	continue
57	b	3640	continue
57	b	3742	continue
57	b	3845	continue
57	b	3947	continue
57	b	4046	continue
57	b	4150	continue
57	b	4254	continue
57	b	4366	start
57	b	4477	continue
57	b	4579	continue
57	b	4684	continue
57	b	4802	start
57	b	4905	continue
57	b	5008	continue
57	b	5110	continue
57	b	5214	continue
57	b	5315	continue
57	b	5417	continue
57	b	5519	continue
57	b	5621	continue
57	b	5726	continue
57	b	5827	continue
57	b	5928	continue
57	b	6030	continue
57	b	6134	continue
58	a	466	continue
58	a	569	continue
58	a	686	start
58	a	790	continue
58	a	890	continue
58	a	992	start
58	a	1094	continue
58	a	1196	continue
58	a	1297	continue
58	a	1399	continue
58	a	1499	continue
58	a	1620	start
58	a	1723	continue
58	a	1825	continue
58	a	1926	continue
58	a	2028	continue
58	a	2147	start
58	a	2251	continue
58	a	2353	continue
58	a	2454	continue
58	a	2555	continue
58	a	2660	start
58	a	2760	continue
58	a	2863	continue
58	a	2962	continue
58	a	3087	start
58	a	3186	continue
58	a	3289	continue
58	a	3391	continue
58	a	3495	continue
58	a	3595	continue
58	a	3696	continue
58	a	3799	continue
58	a	3901	continue
58	a	4001	continue
58	a	4105	continue
58	a	4206	continue
58	a	4306	continue
58	a	4408	continue
58	a	4510	continue
58	a	4612	continue
58	a	4714	continue
58	a	4815	continue
58	a	4917	continue
58	a	5021	continue
58	a	5121	continue
58	a	5223	continue
58	a	5445	start
58	a	5549	continue
58	a	5651	continue
58	a	5753	continue
58	a	5853	continue
58	a	5958	continue
58	a	6058	continue
58	a	6162	continue
58	b	466	continue
58	b	567	continue
58	b	668	continue
58	b	769	continue
58	b	871	start
58	b	972	continue
58	b	1092	start
58	b	1195	continue
58	b	1298	continue
58	b	1397	continue
58	b	1500	continue
58	b	1619	start
58	b	1723	continue
58	b	1823	continue
58	b	1925	continue
58	b	2027	continue
58	b	2129	continue
58	b	2230	continue
58	b	2331	continue
58	b	2433	continue
58	b	2535	continue
58	b	2656	start
58	b	2760	continue
58	b	2984	start
58	b	3087	continue
58	b	3188	continue
58	b	3289	continue
58	b	3514	start
58	b	3616	continue
58	b	3719	continue
58	b	3819	continue
58	b	3921	continue
58	b	4022	continue
58	b	4124	continue
58	b	4227	continue
58	b	4327	continue
58	b	4430	continue
58	b	4532	continue
58	b	4774	start
58	b	4878	continue
58	b	4981	continue
58	b	5083	continue
58	b	5306	start
58	b	5410	continue
58	b	5511	continue
58	b	5614	continue
58	b	5715	continue
58	b	5816	start
58	b	5942	start
58	b	6039	continue
58	b	6162	start
59	a	421	continue
59	a	522	continue
59	a	624	continue
59	a	724	continue
59	a	826	continue
59	a	930	continue
59	a	1046	start
59	a	1150	continue
59	a	1251	continue
59	a	1392	start
59	a	1495	continue
59	a	1619	start
59	a	1720	continue
59	a	1924	start
59	a	2024	start
59	a	2128	continue
59	a	2248	start
59	a	2349	continue
59	a	2450	continue
59	a	2553	continue
59	a	2655	continue
59	a	2755	continue
59	a	2878	start
59	a	2979	continue
59	a	3284	continue
59	a	3386	continue
59	a	3487	continue
59	a	3589	continue
59	a	3691	continue
59	a	3792	continue
59	a	3896	continue
59	a	4017	start
59	a	4119	continue
59	a	4221	continue
59	a	4323	continue
59	a	4425	continue
59	a	4526	continue
59	a	4629	continue
59	a	4730	continue
59	a	4833	continue
59	a	4936	continue
59	a	5053	start
59	a	5161	continue
59	a	5262	start
59	a	5362	continue
59	a	5465	continue
59	a	5567	continue
59	a	5670	continue
59	a	5772	continue
59	a	5891	start
59	a	5994	continue
59	a	6095	continue
59	a	6216	start
59	b	414	continue
59	b	512	continue
59	b	615	continue
59	b	717	continue
59	b	817	continue
59	b	918	continue
59	b	1036	start
59	b	1143	continue
59	b	1244	continue
59	b	1346	continue
59	b	1446	continue
59	b	1549	continue
59	b	1649	continue
59	b	1751	continue
59	b	1852	continue
59	b	1955	continue
59	b	2196	start
59	b	2298	continue
59	b	2403	continue
59	b	2521	start
59	b	2624	continue
59	b	2725	continue
59	b	2825	continue
59	b	2944	start
59	b	3089	start
59	b	3193	continue
59	b	3297	start
59	b	3398	continue
59	b	3498	start
59	b	3599	continue
59	b	3701	continue
59	b	3805	continue
59	b	3906	start
59	b	4025	start
59	b	4128	continue
59	b	4230	continue
59	b	4334	continue
59	b	4436	start
59	b	4534	continue
59	b	4638	continue
59	b	4740	continue
59	b	4963	start
59	b	5069	continue
59	b	5168	start
59	b	5291	start
59	b	5393	continue
59	b	5495	continue
59	b	5594	start
59	b	5699	continue
59	b	5800	continue
59	b	5901	continue
59	b	6005	continue
59	b	6106	continue
59	b	6208	continue
60	a	429	start
60	a	551	start
60	a	651	continue
60	a	751	continue
60	a	853	continue
60	a	955	continue
60	a	1056	continue
60	a	1157	continue
60	a	1259	continue
60	a	1361	continue
60	a	1482	start
60	a	1587	continue
60	a	1688	continue
60	a	1808	start
60	a	1914	continue
60	a	2014	continue
60	a	2117	continue
60	a	2236	start
60	a	2340	continue
60	a	2441	continue
60	a	2542	continue
60	a	2644	continue
60	a	2745	continue
60	a	2868	start
60	a	2969	continue
60	a	3071	continue
60	a	3174	continue
60	a	3295	start
60	a	3397	continue
60	a	3502	continue
60	a	3621	start
60	a	3724	continue
60	a	3826	continue
60	a	3929	continue
60	a	4034	continue
60	a	4150	start
60	a	4253	continue
60	a	4356	continue
60	a	4457	continue
60	a	4559	continue
60	a	4660	continue
60	a	4761	continue
60	a	4864	continue
60	a	4965	continue
60	a	5067	continue
60	a	5171	continue
60	a	5272	continue
